"path","line","component","current_layer","current_visibility","decision","future_scope","target","reason","priority"
"src/contexts/PermissionContext.tsx","16","PermissionProvider","route-local","exported","KEEP","route-local","PermissionProvider","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/ds/compat/BackButton.tsx","35","BackButton","ds-compat","exported","RETIRE","removed","LinkButton or IconButton","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/CardParts.tsx","8","CardTitle","ds-compat","exported","RETIRE","removed","CardHeader","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/CardParts.tsx","20","CardDescription","ds-compat","exported","RETIRE","removed","CardHeader","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/Container.tsx","26","Container","ds-compat","exported","RETIRE","removed","PageLayout or Section","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/DrawerActions.tsx","16","DrawerActions","ds-compat","exported","RETIRE","removed","Drawer footer","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/FilterPanel.tsx","55","FilterPanel","ds-compat","exported","RETIRE","removed","FilterBar","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/Form.tsx","33","Form","ds-compat","exported","RETIRE","removed","native form plus Field","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/Form.tsx","134","FormSection","ds-compat","exported","RETIRE","removed","Section","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/Form.tsx","158","FormActions","ds-compat","exported","RETIRE","removed","responsive form footer","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/ModalActions.tsx","9","ModalActions","ds-compat","exported","RETIRE","removed","Modal footer","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/PopoverParts.tsx","8","PopoverHeader","ds-compat","exported","RETIRE","removed","Popover composition","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/PopoverParts.tsx","22","PopoverContent","ds-compat","exported","RETIRE","removed","Popover composition","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/RadioGroup.tsx","34","RadioGroup","ds-compat","exported","RETIRE","removed","Field plus Radio","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/SortableHeader.tsx","22","SortableHeader","ds-compat","exported","RETIRE","removed","DataTable sorting","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/StatGroup.tsx","18","StatGroup","ds-compat","exported","RETIRE","removed","responsive Stat grid","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/compat/TabNav.tsx","68","TabNav","ds-compat","exported","RETIRE","removed","Tabs or SectionNav","Deprecated compatibility implementation; keeping it preserves a second standard.","P0"
"src/ds/composites/Card.tsx","30","Card","ds-composite","exported","KEEP","public-ds","Card","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Card.tsx","71","CardHeader","ds-composite","exported","KEEP","public-ds","CardHeader","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Card.tsx","96","CardBody","ds-composite","exported","KEEP","public-ds","CardBody","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Card.tsx","111","CardFooter","ds-composite","exported","KEEP","public-ds","CardFooter","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Chart.tsx","42","BarWithTargetLine","ds-composite","internal","KEEP","internal-ds","BarWithTargetLine","Private implementation detail; it does not add a public UI standard.","P3"
"src/ds/composites/Chart.tsx","96","ChartTooltipContent","ds-composite","internal","KEEP","internal-ds","ChartTooltipContent","Private implementation detail; it does not add a public UI standard.","P3"
"src/ds/composites/Chart.tsx","130","RevenueChart","ds-composite","exported","KEEP","public-ds","RevenueChart","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Chart.tsx","177","Sparkline","ds-composite","exported","KEEP","public-ds","Sparkline","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/CustomerLink.tsx","11","CustomerLink","ds-composite","exported","KEEP","shared-domain","components/features/customers/CustomerLink","Useful shared customer behaviour, but it is domain-specific and does not belong in the generic DS.","P2"
"src/ds/composites/DataTable.tsx","63","DataTable","ds-composite","exported","KEEP","public-ds","DataTable","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/DescriptionList.tsx","29","DescriptionList","ds-composite","exported","KEEP","public-ds","DescriptionList","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/PageHeader.tsx","27","PageHeader","ds-composite","exported","MERGE","removed","PageLayout","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/composites/PageLayout.tsx","26","HeaderNav","ds-composite","internal","MERGE","removed","SectionNav","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/composites/PageLayout.tsx","150","PageLayout","ds-composite","exported","KEEP","public-ds","PageLayout","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/PageLoading.tsx","17","PageLoading","ds-composite","exported","KEEP","public-ds","PageLoading","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/RowActions.tsx","29","RowActions","ds-composite","exported","KEEP","public-ds","RowActions","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Section.tsx","36","Section","ds-composite","exported","KEEP","public-ds","Section","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/SectionNav.tsx","28","SectionNav","ds-composite","exported","KEEP","public-ds","SectionNav","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Segmented.tsx","23","Segmented","ds-composite","exported","KEEP","public-ds","Segmented","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","21","Table","ds-composite","exported","KEEP","public-ds","Table","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","38","TableHeader","ds-composite","exported","KEEP","public-ds","TableHeader","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","53","TableBody","ds-composite","exported","KEEP","public-ds","TableBody","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","69","TableRow","ds-composite","exported","KEEP","public-ds","TableRow","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","101","TableHead","ds-composite","exported","KEEP","public-ds","TableHead","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","160","TableCell","ds-composite","exported","KEEP","public-ds","TableCell","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/composites/Table.tsx","188","TablePagination","ds-composite","exported","MERGE","removed","Pagination","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/composites/Tabs.tsx","46","Tabs","ds-composite","exported","KEEP","public-ds","Tabs","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/icons/Icon.tsx","30","Icon","ds-icon","exported","KEEP","public-ds","Icon","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Accordion.tsx","39","Accordion","ds-primitive","exported","KEEP","public-ds","Accordion","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Alert.tsx","40","Alert","ds-primitive","exported","KEEP","public-ds","Alert","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Avatar.tsx","42","Avatar","ds-primitive","exported","KEEP","public-ds","Avatar","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Avatar.tsx","66","AvatarStack","ds-primitive","exported","KEEP","public-ds","AvatarStack","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Badge.tsx","58","Badge","ds-primitive","exported","KEEP","public-ds","Badge","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Button.tsx","45","Spinner","ds-primitive","internal","MERGE","removed","Spinner","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/Button.tsx","63","Button","ds-primitive","exported","KEEP","public-ds","Button","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Checkbox.tsx","24","Checkbox","ds-primitive","exported","KEEP","public-ds","Checkbox","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/ConfirmDialog.tsx","38","ConfirmDialog","ds-primitive","exported","KEEP","public-ds","ConfirmDialog","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/DateTimePicker.tsx","11","DateTimePicker","ds-primitive","exported","KEEP","public-ds","DateTimePicker","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Drawer.tsx","33","CloseIcon","ds-primitive","internal","MERGE","removed","Icon","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/Drawer.tsx","48","Drawer","ds-primitive","exported","KEEP","public-ds","Drawer","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Dropdown.tsx","26","Dropdown","ds-primitive","exported","KEEP","public-ds","Dropdown","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Dropdown.tsx","65","DropdownItem","ds-primitive","exported","KEEP","public-ds","DropdownItem","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Empty.tsx","34","Empty","ds-primitive","exported","KEEP","public-ds","Empty","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Field.tsx","28","Field","ds-primitive","exported","KEEP","public-ds","Field","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/FileUpload.tsx","14","UploadIcon","ds-primitive","internal","MERGE","removed","Icon","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/FileUpload.tsx","22","FileUpload","ds-primitive","exported","KEEP","public-ds","FileUpload","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/FormSubmitButton.tsx","16","FormSubmitButton","ds-primitive","exported","KEEP","public-ds","FormSubmitButton","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/IconButton.tsx","23","IconButton","ds-primitive","exported","KEEP","public-ds","IconButton","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Input.tsx","23","Input","ds-primitive","exported","KEEP","public-ds","Input","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/LinkButton.tsx","39","LinkButton","ds-primitive","exported","KEEP","public-ds","LinkButton","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Modal.tsx","38","Modal","ds-primitive","exported","KEEP","public-ds","Modal","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Pagination.tsx","43","Pagination","ds-primitive","exported","KEEP","public-ds","Pagination","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Popover.tsx","22","Popover","ds-primitive","exported","KEEP","public-ds","Popover","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/ProgressBar.tsx","20","ProgressBar","ds-primitive","exported","KEEP","public-ds","ProgressBar","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Radio.tsx","18","Radio","ds-primitive","exported","KEEP","public-ds","Radio","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/SearchInput.tsx","22","SearchIcon","ds-primitive","internal","MERGE","removed","Icon","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/SearchInput.tsx","29","ClearIcon","ds-primitive","internal","MERGE","removed","Icon","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/SearchInput.tsx","36","SearchInput","ds-primitive","exported","KEEP","public-ds","SearchInput","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Select.tsx","23","Select","ds-primitive","exported","KEEP","public-ds","Select","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Spinner.tsx","22","Spinner","ds-primitive","exported","KEEP","public-ds","Spinner","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Stat.tsx","33","DeltaArrow","ds-primitive","internal","KEEP","internal-ds","DeltaArrow","Private implementation detail; it does not add a public UI standard.","P3"
"src/ds/primitives/Stat.tsx","52","Stat","ds-primitive","exported","KEEP","public-ds","Stat","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Stepper.tsx","13","CheckIcon","ds-primitive","internal","MERGE","removed","Icon","Overlaps a canonical design-system component and should not remain a separate choice.","P1"
"src/ds/primitives/Stepper.tsx","19","Stepper","ds-primitive","exported","KEEP","public-ds","Stepper","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Switch.tsx","26","Switch","ds-primitive","exported","KEEP","public-ds","Switch","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Textarea.tsx","20","Textarea","ds-primitive","exported","KEEP","public-ds","Textarea","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/primitives/Tooltip.tsx","18","Tooltip","ds-primitive","exported","KEEP","public-ds","Tooltip","Distinct canonical design-system job; strengthen this implementation and migrate consumers to it.","P1"
"src/ds/shell/AppShell.tsx","24","AppShell","ds-shell","exported","KEEP","public-ds","AppShell","Single application shell entry point.","P1"
"src/ds/shell/FohClockBand.tsx","14","FohClockBand","ds-shell","exported","KEEP","internal-ds","AppShell internal FohClockBand","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/MobileChrome.tsx","36","MobileTopbar","ds-shell","exported","KEEP","internal-ds","AppShell internal MobileTopbar","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/MobileChrome.tsx","76","MobileBottomNav","ds-shell","exported","KEEP","internal-ds","AppShell internal MobileBottomNav","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/MobileChrome.tsx","134","MobileDrawer","ds-shell","exported","KEEP","internal-ds","AppShell internal MobileDrawer","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/NavCountsContext.tsx","24","NavCountsProvider","ds-shell","exported","KEEP","internal-ds","AppShell internal NavCountsProvider","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/Sidebar.tsx","20","Sidebar","ds-shell","exported","KEEP","internal-ds","AppShell internal Sidebar","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/SidebarNav.tsx","136","SidebarNav","ds-shell","exported","KEEP","internal-ds","AppShell internal SidebarNav","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/Topbar.tsx","15","Topbar","ds-shell","exported","KEEP","internal-ds","AppShell internal Topbar","Required shell building block; keep it out of the public component choice list.","P2"
"src/ds/shell/UserFooter.tsx","13","UserFooter","ds-shell","exported","KEEP","internal-ds","AppShell internal UserFooter","Required shell building block; keep it out of the public component choice list.","P2"
